transaction_id,customer_id,amount,payment_method,customer_age_days,previous_transactions,previous_successes,historical_success_rate,attempt_number,is_first_purchase,failure_reason,recovery_probability,recovered
txn_000291,cust_000350,685.5,netbanking,191,12,7,0.5833,1,False,network_error,0.655,1
txn_000292,cust_001055,448.25,wallet,266,0,0,0.0,4,True,bank_decline,0.09,0
txn_000293,cust_000075,863.1,netbanking,98,0,0,0.0,1,True,authentication_failed,0.15,1
txn_000294,cust_001477,1502.22,wallet,778,18,14,0.7778,3,False,bank_decline,0.4533,0
txn_000295,cust_002991,1382.86,card,17,16,10,0.625,1,False,network_error,0.6675,1
txn_000296,cust_003177,699.63,card,212,21,15,0.7143,4,False,network_error,0.4543,1
txn_000297,cust_001197,4661.68,wallet,540,22,20,0.9091,1,False,insufficient_balance,0.5927,0
txn_000298,cust_002589,220.01,card,816,19,14,0.7368,3,False,expired_card,0.2111,0
txn_000299,cust_001918,2488.93,wallet,713,18,15,0.8333,3,False,bank_decline,0.47,1
txn_000300,cust_003086,1575.64,upi,125,5,3,0.6,3,False,bank_decline,0.4,0
txn_000301,cust_000654,988.29,upi,1387,15,15,1.0,4,False,expired_card,0.21,0
txn_000302,cust_002833,587.37,wallet,287,16,14,0.875,1,False,authentication_failed,0.4625,0
txn_000303,cust_000612,669.92,netbanking,858,15,10,0.6667,1,False,bank_decline,0.58,0
txn_000304,cust_003232,2705.91,wallet,1084,15,12,0.8,4,False,expired_card,0.15,0
txn_000305,cust_003156,1970.3,upi,330,21,13,0.619,2,False,expired_card,0.2557,1
txn_000306,cust_002062,1067.81,wallet,300,25,20,0.8,3,False,gateway_error,0.53,1
txn_000307,cust_001034,410.62,netbanking,1480,16,14,0.875,1,False,authentication_failed,0.4625,1
txn_000308,cust_001117,5435.85,card,1131,22,18,0.8182,3,False,gateway_error,0.5355,1
txn_000309,cust_002299,483.17,card,670,24,17,0.7083,4,False,bank_decline,0.3525,0
txn_000310,cust_000158,882.96,upi,406,4,3,0.75,1,False,insufficient_balance,0.545,1
txn_000311,cust_001021,777.15,netbanking,622,16,13,0.8125,3,False,bank_decline,0.4637,0
txn_000312,cust_000828,2030.19,upi,1139,3,3,1.0,2,False,network_error,0.7,1
txn_000313,cust_002522,700.39,card,567,25,18,0.72,3,False,bank_decline,0.436,0
txn_000314,cust_003142,575.35,upi,1107,3,2,0.6667,4,False,bank_decline,0.34,0
txn_000315,cust_002457,1176.49,wallet,427,23,17,0.7391,4,False,gateway_error,0.4317,0
txn_000316,cust_001121,643.74,card,1439,16,14,0.875,4,False,gateway_error,0.4725,1
txn_000317,cust_000063,450.9,card,1264,15,11,0.7333,2,False,gateway_error,0.59,1
txn_000318,cust_001413,1245.68,card,1183,15,13,0.8667,3,False,gateway_error,0.55,1
txn_000319,cust_001379,582.9,wallet,388,26,17,0.6538,3,False,network_error,0.5162,1
txn_000320,cust_000622,1292.49,wallet,494,15,8,0.5333,1,False,insufficient_balance,0.48,1
txn_000321,cust_001689,1201.11,netbanking,301,21,18,0.8571,3,False,authentication_failed,0.2971,1
txn_000322,cust_001205,1859.44,upi,455,21,16,0.7619,3,False,gateway_error,0.5186,0
txn_000323,cust_003175,1633.27,card,1350,12,11,0.9167,2,False,network_error,0.675,1
txn_000324,cust_002022,1470.21,card,445,24,15,0.625,1,False,authentication_failed,0.3875,0
txn_000325,cust_001498,344.6,upi,512,15,11,0.7333,1,False,network_error,0.7,1
txn_000326,cust_000132,1068.63,netbanking,111,27,22,0.8148,2,False,bank_decline,0.5444,1
txn_000327,cust_003268,889.58,wallet,50,10,9,0.9,2,False,insufficient_balance,0.51,1
txn_000328,cust_000674,527.37,upi,491,2,2,1.0,1,False,expired_card,0.45,0
txn_000329,cust_002445,2041.95,card,756,23,18,0.7826,3,False,expired_card,0.2248,0
txn_000330,cust_002688,1218.65,wallet,255,13,9,0.6923,3,False,insufficient_balance,0.3677,0
txn_000331,cust_002230,258.14,wallet,1491,13,12,0.9231,4,False,authentication_failed,0.2369,1
txn_000332,cust_000327,728.04,wallet,1204,18,12,0.6667,2,False,insufficient_balance,0.44,1
txn_000333,cust_000617,1631.21,netbanking,672,13,10,0.7692,2,False,insufficient_balance,0.4708,0
txn_000334,cust_001675,1302.55,upi,1375,12,10,0.8333,3,False,insufficient_balance,0.41,1
txn_000335,cust_003217,1072.33,card,228,23,17,0.7391,2,False,insufficient_balance,0.4617,0
txn_000336,cust_002794,7117.25,upi,12,23,13,0.5652,3,False,bank_decline,0.3896,0
txn_000337,cust_001178,2158.23,card,1227,9,8,0.8889,3,False,gateway_error,0.5567,1
txn_000338,cust_002720,616.72,netbanking,391,1,1,1.0,1,False,bank_decline,0.68,1
txn_000339,cust_000869,1042.31,card,994,11,6,0.5455,1,False,gateway_error,0.6136,1
txn_000340,cust_000521,573.89,upi,500,21,16,0.7619,2,False,bank_decline,0.5286,0
txn_000341,cust_001949,1742.94,upi,1308,7,4,0.5714,2,False,bank_decline,0.4714,1
txn_000342,cust_001509,607.47,wallet,517,9,7,0.7778,3,False,insufficient_balance,0.3933,1
txn_000343,cust_000342,1433.73,wallet,380,14,13,0.9286,3,False,bank_decline,0.4986,0
txn_000344,cust_002495,1322.85,upi,669,2,0,0.0,4,False,gateway_error,0.21,1
txn_000345,cust_001812,753.9,wallet,553,26,21,0.8077,3,False,bank_decline,0.4623,1
txn_000346,cust_002090,1259.42,upi,283,5,4,0.8,2,False,insufficient_balance,0.48,1
txn_000347,cust_000998,712.21,wallet,1158,0,0,0.0,2,True,authentication_failed,0.07,0
txn_000348,cust_001431,761.34,netbanking,1367,23,20,0.8696,3,False,authentication_failed,0.3009,0
txn_000349,cust_000270,3082.05,card,140,13,12,0.9231,3,False,expired_card,0.2669,0
txn_000350,cust_002515,334.14,netbanking,897,18,13,0.7222,2,False,gateway_error,0.5867,0
txn_000351,cust_000069,1322.71,card,834,21,14,0.6667,1,False,authentication_failed,0.4,0
txn_000352,cust_000312,391.69,card,1057,21,17,0.8095,3,False,gateway_error,0.5329,0
txn_000353,cust_002022,532.72,upi,439,5,3,0.6,4,False,authentication_failed,0.14,0
txn_000354,cust_000017,667.53,upi,110,21,19,0.9048,4,False,expired_card,0.1814,0
txn_000355,cust_001868,1024.93,card,707,7,6,0.8571,2,False,insufficient_balance,0.4971,0
txn_000356,cust_000263,2611.47,upi,949,26,13,0.5,4,False,insufficient_balance,0.23,1
txn_000357,cust_002809,1606.94,card,431,8,5,0.625,1,False,network_error,0.6675,0
txn_000358,cust_000876,458.35,card,40,12,11,0.9167,2,False,gateway_error,0.645,1
txn_000359,cust_001024,4958.96,card,860,12,9,0.75,2,False,insufficient_balance,0.465,0
txn_000360,cust_001232,1582.64,card,144,20,13,0.65,4,False,network_error,0.435,1
txn_000361,cust_003302,1567.64,netbanking,104,15,12,0.8,3,False,expired_card,0.23,1
txn_000362,cust_000188,601.84,wallet,113,2,2,1.0,4,False,gateway_error,0.51,1
txn_000363,cust_001337,774.52,wallet,639,8,6,0.75,4,False,network_error,0.465,0
txn_000364,cust_002955,2124.15,card,1417,1,1,1.0,1,False,authentication_failed,0.5,0
txn_000365,cust_002321,870.76,wallet,628,1,1,1.0,2,False,network_error,0.7,1
txn_000366,cust_002907,1106.96,upi,1297,10,9,0.9,4,False,authentication_failed,0.23,1
txn_000367,cust_000985,2439.97,wallet,1271,2,2,1.0,1,False,bank_decline,0.68,1
txn_000368,cust_000240,10036.15,wallet,405,1,1,1.0,1,False,authentication_failed,0.5,0
txn_000369,cust_001680,211.92,netbanking,17,9,3,0.3333,3,False,insufficient_balance,0.26,1
txn_000370,cust_002510,1997.33,card,918,17,11,0.6471,3,False,gateway_error,0.4841,0
txn_000371,cust_003029,190.73,netbanking,834,22,17,0.7727,2,False,gateway_error,0.6018,0
txn_000372,cust_000358,827.32,wallet,296,16,12,0.75,2,False,bank_decline,0.525,0
txn_000373,cust_000511,541.01,wallet,1397,22,18,0.8182,1,False,expired_card,0.3955,1
txn_000374,cust_002106,155.8,wallet,159,2,1,0.5,4,False,expired_card,0.06,0
txn_000375,cust_000636,2063.73,wallet,879,14,10,0.7143,2,False,gateway_error,0.5843,0
txn_000376,cust_000535,2693.17,netbanking,1007,22,10,0.4545,2,False,bank_decline,0.4364,0
txn_000377,cust_001151,539.17,wallet,857,1,1,1.0,1,False,authentication_failed,0.5,0
txn_000378,cust_002083,2402.23,netbanking,284,19,13,0.6842,4,False,network_error,0.4453,0
txn_000379,cust_001329,293.54,card,410,25,16,0.64,3,False,authentication_failed,0.232,1
txn_000380,cust_001978,280.84,netbanking,23,22,15,0.6818,2,False,authentication_failed,0.3245,0
txn_000381,cust_002609,1795.41,wallet,1296,1,1,1.0,3,False,insufficient_balance,0.46,1
txn_000382,cust_001684,2716.31,card,241,11,6,0.5455,2,False,bank_decline,0.4636,1
txn_000383,cust_003078,2495.05,card,1223,25,17,0.68,2,False,expired_card,0.274,1
txn_000384,cust_003078,499.46,netbanking,281,12,11,0.9167,4,False,gateway_error,0.485,0
txn_000385,cust_002576,504.06,netbanking,318,22,17,0.7727,4,False,bank_decline,0.3718,0
txn_000386,cust_003135,2111.77,wallet,1074,8,8,1.0,3,False,gateway_error,0.59,1
txn_000387,cust_001058,1178.12,wallet,694,20,17,0.85,2,False,bank_decline,0.555,1
txn_000388,cust_000718,969.05,wallet,32,6,4,0.6667,4,False,bank_decline,0.34,0
txn_000389,cust_003158,1862.28,wallet,939,8,7,0.875,4,False,gateway_error,0.4725,0
txn_000390,cust_002302,1129.11,wallet,807,18,13,0.7222,3,False,bank_decline,0.4367,0
txn_000391,cust_000001,541.86,card,1172,4,4,1.0,2,False,network_error,0.7,1
txn_000392,cust_001251,3301.69,upi,1245,7,5,0.7143,4,False,gateway_error,0.4243,1
txn_000393,cust_001086,2023.87,wallet,441,16,12,0.75,3,False,authentication_failed,0.265,0
txn_000394,cust_000875,2938.05,upi,1488,0,0,0.0,1,True,network_error,0.43,1
txn_000395,cust_001589,2904.98,netbanking,1017,3,2,0.6667,3,False,authentication_failed,0.24,0
txn_000396,cust_000053,4295.89,card,688,19,9,0.4737,2,False,network_error,0.5421,0
txn_000397,cust_000460,3459.21,upi,818,4,3,0.75,3,False,gateway_error,0.515,1
txn_000398,cust_000649,924.23,wallet,431,25,22,0.88,3,False,bank_decline,0.484,1
txn_000399,cust_002601,2606.81,card,249,6,5,0.8333,2,False,expired_card,0.32,0
txn_000400,cust_001357,2531.36,netbanking,1099,27,23,0.8519,2,False,gateway_error,0.6256,0
txn_000401,cust_001541,1519.57,wallet,1001,15,10,0.6667,2,False,bank_decline,0.5,1
txn_000402,cust_002956,273.7,netbanking,1180,19,15,0.7895,2,False,expired_card,0.3068,0
txn_000403,cust_003047,1497.02,card,407,4,4,1.0,2,False,gateway_error,0.67,0
txn_000404,cust_003106,1137.79,wallet,1364,28,23,0.8214,3,False,network_error,0.5664,1
txn_000405,cust_002778,1558.71,upi,514,1,1,1.0,2,False,bank_decline,0.6,1
txn_000406,cust_001548,1034.24,wallet,1048,15,12,0.8,1,False,bank_decline,0.62,0
txn_000407,cust_002762,496.27,netbanking,1075,24,18,0.75,4,False,gateway_error,0.435,1
txn_000408,cust_002821,3388.46,wallet,1383,23,16,0.6957,1,False,gateway_error,0.6587,1
txn_000409,cust_001791,1939.91,upi,1117,2,1,0.5,2,False,insufficient_balance,0.39,0
txn_000410,cust_001314,709.79,card,473,25,19,0.76,4,False,bank_decline,0.368,0
txn_000411,cust_001890,495.58,upi,1342,18,13,0.7222,1,False,network_error,0.6967,1
txn_000412,cust_001670,801.29,upi,747,14,10,0.7143,1,False,network_error,0.6943,0
txn_000413,cust_002218,4129.46,card,512,19,12,0.6316,4,False,bank_decline,0.3295,0
txn_000414,cust_000851,3237.18,upi,540,7,5,0.7143,1,False,network_error,0.6943,0
txn_000415,cust_001811,1048.85,card,1313,7,4,0.5714,4,False,bank_decline,0.3114,0
txn_000416,cust_001776,924.12,card,1404,26,18,0.6923,3,False,insufficient_balance,0.3677,0
txn_000417,cust_002671,510.06,card,703,15,13,0.8667,4,False,bank_decline,0.4,0
txn_000418,cust_002869,470.64,wallet,451,7,6,0.8571,1,False,bank_decline,0.6371,1
txn_000419,cust_002226,686.27,upi,19,12,9,0.75,3,False,expired_card,0.215,0
txn_000420,cust_000456,830.55,upi,382,22,15,0.6818,2,False,insufficient_balance,0.4445,0
txn_000421,cust_002665,1079.31,netbanking,448,5,4,0.8,3,False,insufficient_balance,0.4,0
txn_000422,cust_000311,1469.08,card,386,21,15,0.7143,4,False,gateway_error,0.4243,1
txn_000423,cust_003300,918.48,wallet,541,14,12,0.8571,4,False,bank_decline,0.3971,0
txn_000424,cust_000270,3070.13,card,53,21,14,0.6667,1,False,gateway_error,0.65,0
txn_000425,cust_002044,3358.7,netbanking,1047,15,11,0.7333,3,False,authentication_failed,0.26,0
txn_000426,cust_001485,450.5,card,41,2,0,0.0,3,False,authentication_failed,0.04,0
txn_000427,cust_002008,111.14,upi,243,8,4,0.5,4,False,bank_decline,0.29,0
txn_000428,cust_000451,979.34,upi,832,15,12,0.8,3,False,bank_decline,0.46,1
txn_000429,cust_001928,1262.14,card,527,9,6,0.6667,1,False,authentication_failed,0.4,0
txn_000430,cust_002466,957.53,wallet,808,25,22,0.88,2,False,gateway_error,0.634,0
txn_000431,cust_000033,757.58,netbanking,940,25,18,0.72,2,False,expired_card,0.286,0
txn_000432,cust_000816,554.27,upi,677,17,15,0.8824,2,False,insufficient_balance,0.5047,0
txn_000433,cust_001395,2532.2,wallet,249,0,0,0.0,1,True,gateway_error,0.4,0
txn_000434,cust_001989,800.38,card,714,16,13,0.8125,4,False,network_error,0.4837,0
txn_000435,cust_000190,1429.72,netbanking,1019,18,10,0.5556,1,False,gateway_error,0.6167,0
txn_000436,cust_000740,710.8,upi,1246,24,17,0.7083,1,False,network_error,0.6925,1
txn_000437,cust_002038,2378.39,wallet,1026,10,7,0.7,3,False,insufficient_balance,0.37,0
txn_000438,cust_000818,756.69,card,571,12,9,0.75,4,False,bank_decline,0.365,0
txn_000439,cust_001040,2572.88,netbanking,97,2,2,1.0,4,False,insufficient_balance,0.38,0
txn_000440,cust_002203,3581.98,wallet,804,22,13,0.5909,2,False,network_error,0.5773,0
txn_000441,cust_002783,693.48,wallet,622,20,16,0.8,3,False,bank_decline,0.46,1
txn_000442,cust_000121,2207.07,card,977,16,9,0.5625,1,False,authentication_failed,0.3688,0
txn_000443,cust_001102,1370.14,upi,375,27,22,0.8148,1,False,insufficient_balance,0.5644,1
txn_000444,cust_001833,1102.97,netbanking,188,4,4,1.0,2,False,insufficient_balance,0.54,0
txn_000445,cust_002946,319.71,upi,37,14,12,0.8571,4,False,bank_decline,0.3971,1
txn_000446,cust_000295,5113.28,wallet,968,18,9,0.5,3,False,gateway_error,0.44,1
txn_000447,cust_001608,494.45,netbanking,630,3,1,0.3333,2,False,bank_decline,0.4,0
txn_000448,cust_003076,958.82,upi,449,29,25,0.8621,2,False,network_error,0.6586,0
txn_000449,cust_000851,696.33,netbanking,800,4,3,0.75,3,False,bank_decline,0.445,1
txn_000450,cust_000025,1332.38,wallet,417,21,9,0.4286,3,False,bank_decline,0.3486,0
txn_000451,cust_001715,538.17,card,885,7,5,0.7143,3,False,insufficient_balance,0.3743,0
txn_000452,cust_002223,1649.31,netbanking,1369,16,10,0.625,4,False,network_error,0.4275,1
txn_000453,cust_003301,464.57,wallet,367,19,10,0.5263,1,False,bank_decline,0.5379,0
txn_000454,cust_002661,1505.87,card,1116,12,10,0.8333,3,False,gateway_error,0.54,0
txn_000455,cust_002295,1397.97,card,1165,5,2,0.4,1,False,network_error,0.6,1
txn_000456,cust_002658,1017.18,card,488,7,4,0.5714,1,False,gateway_error,0.6214,1
txn_000457,cust_003309,2399.64,card,386,27,21,0.7778,3,False,insufficient_balance,0.3933,0
txn_000458,cust_003102,713.6,card,300,19,16,0.8421,2,False,network_error,0.6526,0
txn_000459,cust_002480,1694.43,netbanking,1065,6,3,0.5,3,False,authentication_failed,0.19,0
txn_000460,cust_000203,3868.94,card,289,1,1,1.0,2,False,network_error,0.7,1
txn_000461,cust_000166,396.09,netbanking,1186,27,21,0.7778,4,False,network_error,0.4733,0
txn_000462,cust_000327,854.65,upi,200,6,2,0.3333,4,False,gateway_error,0.31,0
txn_000463,cust_001106,122.53,upi,1118,2,1,0.5,1,False,authentication_failed,0.35,1
txn_000464,cust_002540,1118.29,card,387,8,4,0.5,2,False,authentication_failed,0.27,0
txn_000465,cust_001169,1960.24,wallet,1422,7,6,0.8571,1,False,bank_decline,0.6371,1
txn_000466,cust_000471,199.83,netbanking,169,17,14,0.8235,2,False,insufficient_balance,0.4871,0
txn_000467,cust_000500,397.31,netbanking,567,14,13,0.9286,4,False,insufficient_balance,0.3586,1
txn_000468,cust_000615,635.69,wallet,1076,18,18,1.0,2,False,authentication_failed,0.42,1
txn_000469,cust_001049,687.3,netbanking,1147,13,9,0.6923,2,False,gateway_error,0.5777,1
txn_000470,cust_000326,673.12,netbanking,1184,7,4,0.5714,2,False,authentication_failed,0.2914,0
txn_000471,cust_000769,381.04,wallet,743,13,11,0.8462,3,False,bank_decline,0.4738,1
txn_000472,cust_001247,1830.94,netbanking,208,7,4,0.5714,2,False,network_error,0.5714,1
txn_000473,cust_001798,416.53,card,1097,1,1,1.0,2,False,gateway_error,0.67,0
txn_000474,cust_002037,317.9,netbanking,18,27,21,0.7778,1,False,authentication_failed,0.4333,1
txn_000475,cust_003100,1981.69,card,171,7,4,0.5714,3,False,expired_card,0.1614,0
txn_000476,cust_002916,661.98,card,1118,16,10,0.625,2,False,gateway_error,0.5575,0
txn_000477,cust_000529,411.45,card,698,27,23,0.8519,1,False,insufficient_balance,0.5756,1
txn_000478,cust_002536,1975.52,card,332,5,2,0.4,3,False,authentication_failed,0.16,0
txn_000479,cust_001253,410.1,netbanking,969,13,7,0.5385,1,False,insufficient_balance,0.4815,1
txn_000480,cust_000532,1035.25,netbanking,8,13,9,0.6923,1,False,authentication_failed,0.4077,1
txn_000481,cust_002278,813.37,netbanking,244,27,21,0.7778,2,False,network_error,0.6333,1
txn_000482,cust_003147,532.28,card,380,3,2,0.6667,3,False,insufficient_balance,0.36,0
txn_000483,cust_000238,640.67,netbanking,65,8,5,0.625,3,False,gateway_error,0.4775,1
txn_000484,cust_003320,1100.26,wallet,25,9,8,0.8889,2,False,bank_decline,0.5667,0
txn_000485,cust_000551,1294.92,card,1102,2,1,0.5,3,False,bank_decline,0.37,1
txn_000486,cust_001106,400.6,netbanking,1211,3,3,1.0,2,False,bank_decline,0.6,1
txn_000487,cust_000259,752.46,upi,468,23,13,0.5652,4,False,bank_decline,0.3096,0
txn_000488,cust_000256,644.16,netbanking,348,2,2,1.0,3,False,authentication_failed,0.34,0
txn_000489,cust_002461,648.6,card,1066,16,11,0.6875,4,False,bank_decline,0.3462,0
txn_000490,cust_000858,1036.32,upi,56,15,9,0.6,4,False,network_error,0.42,1
txn_000491,cust_000970,1323.58,wallet,121,28,18,0.6429,3,False,bank_decline,0.4129,1
txn_000492,cust_002160,970.12,card,368,16,11,0.6875,1,False,insufficient_balance,0.5262,0
txn_000493,cust_002472,1697.46,netbanking,232,17,12,0.7059,4,False,gateway_error,0.4218,0
txn_000494,cust_000209,1871.95,netbanking,1272,12,12,1.0,1,False,bank_decline,0.68,1
txn_000495,cust_000847,3018.82,card,1052,29,21,0.7241,4,False,bank_decline,0.3572,0
txn_000496,cust_000915,914.13,upi,1227,8,7,0.875,4,False,expired_card,0.1725,0
txn_000497,cust_001154,4543.15,card,209,23,16,0.6957,4,False,bank_decline,0.3487,0
txn_000498,cust_000334,589.23,upi,357,3,2,0.6667,2,False,bank_decline,0.5,1
txn_000499,cust_002378,1698.22,card,428,7,6,0.8571,2,False,gateway_error,0.6271,1
txn_000500,cust_001152,526.28,wallet,198,3,2,0.6667,2,False,expired_card,0.27,0
txn_000501,cust_000920,2041.51,card,1457,15,12,0.8,3,False,network_error,0.56,1
txn_000502,cust_000144,330.82,wallet,1214,9,7,0.7778,1,False,bank_decline,0.6133,0
txn_000503,cust_001149,614.87,card,716,25,20,0.8,2,False,bank_decline,0.54,0
txn_000504,cust_002139,999.6,wallet,1407,28,21,0.75,1,False,authentication_failed,0.425,0
txn_000505,cust_001582,693.02,card,725,12,10,0.8333,3,False,bank_decline,0.47,0
txn_000506,cust_002129,1417.09,card,154,2,2,1.0,4,False,authentication_failed,0.26,0
txn_000507,cust_000794,482.92,card,650,13,9,0.6923,2,False,network_error,0.6077,1
txn_000508,cust_001598,3434.37,upi,555,22,17,0.7727,4,False,bank_decline,0.3718,0
txn_000509,cust_000687,527.6,upi,384,26,18,0.6923,4,False,bank_decline,0.3477,1
txn_000510,cust_003123,3669.82,card,481,2,1,0.5,4,False,network_error,0.39,0
txn_000511,cust_001090,1984.31,upi,96,5,5,1.0,3,False,bank_decline,0.52,1
txn_000512,cust_002015,1616.63,card,1196,21,14,0.6667,3,False,gateway_error,0.49,1
txn_000513,cust_000267,2750.4,wallet,760,17,10,0.5882,1,False,insufficient_balance,0.4965,1
txn_000514,cust_002944,4086.49,card,281,10,8,0.8,3,False,insufficient_balance,0.4,0
txn_000515,cust_002762,3981.96,netbanking,1232,11,10,0.9091,1,False,network_error,0.7527,1
txn_000516,cust_000110,2604.93,wallet,1323,23,18,0.7826,4,False,bank_decline,0.3748,1
txn_000517,cust_000581,2365.81,card,743,8,6,0.75,2,False,network_error,0.625,0
txn_000518,cust_001988,3113.84,netbanking,268,10,7,0.7,4,False,insufficient_balance,0.29,0
txn_000519,cust_002894,481.64,upi,971,11,9,0.8182,1,False,gateway_error,0.6955,1
txn_000520,cust_000034,1562.09,wallet,546,15,12,0.8,3,False,gateway_error,0.53,1
txn_000521,cust_001874,2325.14,card,430,4,2,0.5,4,False,network_error,0.39,1
txn_000522,cust_000895,768.84,netbanking,1408,28,21,0.75,1,False,bank_decline,0.605,0
txn_000523,cust_000256,2187.51,netbanking,43,7,4,0.5714,3,False,bank_decline,0.3914,1
txn_000524,cust_001745,1251.89,netbanking,1277,2,1,0.5,2,False,gateway_error,0.52,0
txn_000525,cust_003326,639.65,upi,774,11,8,0.7273,2,False,bank_decline,0.5182,0
txn_000526,cust_000774,875.6,card,808,1,1,1.0,3,False,authentication_failed,0.34,0
txn_000527,cust_001153,2020.89,card,1275,8,7,0.875,4,False,authentication_failed,0.2225,0
txn_000528,cust_003081,1688.24,card,1016,2,1,0.5,3,False,gateway_error,0.44,0
txn_000529,cust_001478,832.03,wallet,1476,13,12,0.9231,1,False,network_error,0.7569,1
txn_000530,cust_000627,1048.63,upi,892,17,14,0.8235,4,False,bank_decline,0.3871,1
txn_000531,cust_003127,1123.28,card,505,0,0,0.0,3,True,expired_card,0.02,0
