transaction_id,customer_id,amount,payment_method,customer_age_days,previous_transactions,previous_successes,historical_success_rate,attempt_number,is_first_purchase,failure_reason,recovery_probability,recovered,preferred_action,final_action,policy_allowed,policy_reasons,rejected,policy
txn_007236,cust_002450,565.74,upi,73,12,10,0.8333,3,False,insufficient_balance,0.48666,1,reminder,reminder,True,[],[],Relaxed
txn_002499,cust_002350,349.0,upi,798,16,13,0.8125,4,False,authentication_failed,0.4225000000000001,0,payment_link,payment_link,True,[],[],Relaxed
txn_000714,cust_001491,1414.72,upi,268,7,6,0.8571,1,False,insufficient_balance,0.65142,1,reminder,reminder,True,[],[],Relaxed
txn_008404,cust_001391,5476.61,netbanking,343,28,16,0.5714,4,False,gateway_error,0.22427999999999998,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_002856,cust_001819,2832.47,upi,219,27,23,0.8519,1,False,insufficient_balance,0.65038,1,reminder,reminder,True,[],[],Relaxed
txn_004270,cust_000556,367.26,upi,1083,14,10,0.7143,3,False,insufficient_balance,0.46285999999999994,1,reminder,reminder,True,[],[],Relaxed
txn_002909,cust_001597,3596.44,upi,1169,6,6,1.0,1,False,authentication_failed,0.7,0,payment_link,payment_link,True,[],[],Relaxed
txn_008081,cust_001780,1184.73,netbanking,770,22,16,0.7273,4,False,bank_decline,0.28545999999999994,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_004517,cust_001057,1213.1,wallet,223,7,6,0.8571,2,False,authentication_failed,0.54142,1,reminder,reminder,True,[],[],Relaxed
txn_001262,cust_002228,9186.11,wallet,745,18,12,0.6667,1,False,gateway_error,0.7333399999999999,1,retry,retry,True,[],[],Relaxed
txn_003161,cust_002432,291.03,card,1413,25,17,0.68,2,False,gateway_error,0.656,0,retry,retry,True,[],[],Relaxed
txn_000971,cust_002808,210.94,wallet,307,28,21,0.75,2,False,bank_decline,0.55,1,retry,retry,True,[],[],Relaxed
txn_003913,cust_001113,509.72,card,710,25,22,0.88,3,False,authentication_failed,0.5159999999999999,1,payment_link,payment_link,True,[],[],Relaxed
txn_005199,cust_000394,2492.86,card,934,18,9,0.5,3,False,network_error,0.59,0,retry,retry,True,[],[],Relaxed
txn_008847,cust_001088,502.3,upi,57,3,2,0.6667,1,False,bank_decline,0.61334,0,retry,retry,True,[],[],Relaxed
txn_000260,cust_001685,1842.2,upi,1480,7,5,0.7143,3,False,authentication_failed,0.43286,0,reminder,reminder,True,[],[],Relaxed
txn_003791,cust_001196,775.79,upi,302,11,8,0.7273,4,False,bank_decline,0.28545999999999994,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_009203,cust_000169,1167.74,upi,676,19,13,0.6842,1,False,expired_card,0.78684,1,payment_link,payment_link,True,[],[],Relaxed
txn_000488,cust_000256,644.16,netbanking,348,2,2,1.0,3,False,authentication_failed,0.49,1,reminder,reminder,True,[],[],Relaxed
txn_007908,cust_000292,1213.86,netbanking,1467,3,3,1.0,4,False,expired_card,0.61,1,payment_link,payment_link,True,[],[],Relaxed
txn_000519,cust_002894,481.64,upi,971,11,9,0.8182,1,False,gateway_error,0.76364,1,retry,retry,True,[],[],Relaxed
txn_008343,cust_002359,775.68,netbanking,333,14,8,0.5714,2,False,bank_decline,0.51428,1,retry,retry,True,[],[],Relaxed
txn_000312,cust_000828,2030.19,upi,1139,3,3,1.0,2,False,network_error,0.77,1,retry,retry,True,[],[],Relaxed
txn_003232,cust_000299,481.2,wallet,1380,8,4,0.5,2,False,network_error,0.67,0,retry,retry,True,[],[],Relaxed
txn_007933,cust_000791,753.07,card,897,16,9,0.5625,1,False,gateway_error,0.7124999999999999,1,retry,retry,True,[],[],Relaxed
txn_007458,cust_000127,2644.67,netbanking,1431,14,9,0.6429,3,False,insufficient_balance,0.44857999999999987,1,reminder,reminder,True,[],[],Relaxed
txn_009784,cust_002528,680.73,netbanking,1394,12,6,0.5,3,False,bank_decline,0.42000000000000004,0,retry,retry,True,[],[],Relaxed
txn_005184,cust_002662,2343.9,wallet,22,15,12,0.8,4,False,network_error,0.27,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_008077,cust_001820,1620.73,card,1288,8,7,0.875,2,False,bank_decline,0.5750000000000001,0,retry,retry,True,[],[],Relaxed
txn_006502,cust_002648,428.35,card,702,11,9,0.8182,2,False,bank_decline,0.56364,1,retry,retry,True,[],[],Relaxed
txn_006791,cust_003089,1754.27,card,281,23,17,0.7391,4,False,network_error,0.25782,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_007773,cust_000519,695.31,wallet,1329,23,14,0.6087,4,False,bank_decline,0.26174,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_002738,cust_002096,253.82,wallet,61,0,0,0.0,2,True,network_error,0.5199999999999999,1,retry,retry,True,[],[],Relaxed
txn_007842,cust_001845,981.88,netbanking,1236,20,13,0.65,3,False,bank_decline,0.44999999999999996,1,retry,retry,True,[],[],Relaxed
txn_006262,cust_003235,1729.26,netbanking,831,0,0,0.0,2,True,expired_card,0.5199999999999999,1,payment_link,payment_link,True,[],[],Relaxed
txn_008206,cust_000921,2750.82,netbanking,694,3,2,0.6667,1,False,bank_decline,0.61334,0,retry,retry,True,[],[],Relaxed
txn_001248,cust_001507,2157.68,card,667,2,2,1.0,2,False,gateway_error,0.7200000000000001,0,retry,retry,True,[],[],Relaxed
txn_009336,cust_002230,2409.03,card,1148,11,9,0.8182,3,False,insufficient_balance,0.48363999999999996,1,reminder,reminder,True,[],[],Relaxed
txn_004195,cust_002683,1300.26,card,232,19,13,0.6842,4,False,network_error,0.24684,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_008001,cust_000581,535.96,wallet,885,8,6,0.75,4,False,gateway_error,0.26,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_007378,cust_001738,1548.15,card,932,4,2,0.5,3,False,insufficient_balance,0.42000000000000004,0,reminder,reminder,True,[],[],Relaxed
txn_003435,cust_002466,874.83,upi,996,0,0,0.0,4,True,expired_card,0.35999999999999993,0,payment_link,payment_link,True,[],[],Relaxed
txn_005382,cust_002228,480.44,wallet,1145,26,16,0.6154,2,False,bank_decline,0.5230800000000001,1,retry,retry,True,[],[],Relaxed
txn_000959,cust_000759,2072.2,card,219,16,14,0.875,3,False,network_error,0.6649999999999999,1,retry,retry,True,[],[],Relaxed
txn_000417,cust_002671,510.06,card,703,15,13,0.8667,4,False,bank_decline,0.31333999999999995,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_005742,cust_001331,877.63,netbanking,109,26,21,0.8077,1,False,network_error,0.8115399999999999,0,retry,retry,True,[],[],Relaxed
txn_006728,cust_000318,921.09,card,972,13,11,0.8462,1,False,gateway_error,0.7692399999999999,1,retry,retry,True,[],[],Relaxed
txn_004382,cust_002563,612.92,netbanking,1495,20,16,0.8,3,False,insufficient_balance,0.48,0,reminder,reminder,True,[],[],Relaxed
txn_005197,cust_000234,443.51,upi,1124,7,5,0.7143,3,False,expired_card,0.63286,0,payment_link,payment_link,True,[],[],Relaxed
txn_001113,cust_002352,2752.26,upi,321,13,10,0.7692,1,False,bank_decline,0.63384,1,retry,retry,True,[],[],Relaxed
txn_002689,cust_002180,149.3,upi,642,13,8,0.6154,1,False,bank_decline,0.50308,0,payment_link,payment_link,True,[],[],Relaxed
txn_006473,cust_000020,390.49,card,903,14,11,0.7857,4,False,gateway_error,0.23714000000000002,1,retry,reminder,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_008820,cust_002951,1786.68,card,953,11,9,0.8182,4,False,insufficient_balance,0.40364,1,reminder,reminder,True,[],[],Relaxed
txn_007808,cust_000366,1763.6,card,170,7,7,1.0,2,False,insufficient_balance,0.6,0,reminder,reminder,True,[],[],Relaxed
txn_003411,cust_001449,3723.39,upi,1096,3,3,1.0,1,False,authentication_failed,0.65,0,reminder,reminder,True,[],[],Relaxed
txn_000081,cust_001499,2244.3,card,901,20,16,0.8,1,False,gateway_error,0.76,1,retry,retry,True,[],[],Relaxed
txn_004614,cust_001873,445.6,card,1265,19,16,0.8421,3,False,bank_decline,0.48841999999999997,0,retry,retry,True,[],[],Relaxed
txn_001374,cust_000880,2869.53,netbanking,1121,12,9,0.75,4,False,network_error,0.26,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_001510,cust_000150,205.85,wallet,1250,3,3,1.0,4,False,bank_decline,0.33999999999999997,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_006443,cust_001786,471.24,upi,673,18,12,0.6667,2,False,bank_decline,0.53334,0,retry,retry,True,[],[],Relaxed
txn_003071,cust_000267,827.55,wallet,647,20,13,0.65,1,False,bank_decline,0.61,1,retry,retry,True,[],[],Relaxed
txn_003016,cust_002973,449.65,card,685,0,0,0.0,4,True,expired_card,0.35999999999999993,0,payment_link,payment_link,True,[],[],Relaxed
txn_004823,cust_000764,1531.38,upi,538,10,8,0.8,2,False,insufficient_balance,0.43,1,retry,retry,True,[],[],Relaxed
txn_007822,cust_001901,1501.22,card,941,10,7,0.7,3,False,network_error,0.6299999999999999,0,retry,retry,True,[],[],Relaxed
txn_000093,cust_001536,2976.07,wallet,1142,19,13,0.6842,4,False,gateway_error,0.24684,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_009421,cust_002827,1742.72,upi,608,26,21,0.8077,2,False,insufficient_balance,0.48154,1,payment_link,payment_link,True,[],[],Relaxed
txn_006600,cust_001933,1931.16,upi,1321,10,8,0.8,2,False,insufficient_balance,0.56,1,reminder,reminder,True,[],[],Relaxed
txn_004443,cust_001547,609.22,card,679,26,20,0.7692,4,False,bank_decline,0.29384,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_007602,cust_003090,3752.95,card,990,6,6,1.0,1,False,gateway_error,0.8,1,retry,retry,True,[],[],Relaxed
txn_003835,cust_002858,2747.83,card,1377,28,20,0.7143,4,False,insufficient_balance,0.38286,0,retry,reminder,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_009702,cust_000923,1261.96,netbanking,690,4,3,0.75,4,False,insufficient_balance,0.39,1,reminder,reminder,True,[],[],Relaxed
txn_004322,cust_001165,1633.88,upi,1273,18,13,0.7222,4,False,gateway_error,0.25443999999999994,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_003394,cust_000092,496.94,upi,91,10,8,0.8,2,False,authentication_failed,0.53,0,reminder,reminder,True,[],[],Relaxed
txn_004752,cust_001954,3458.81,card,1364,14,9,0.6429,3,False,expired_card,0.6185799999999999,1,payment_link,payment_link,True,[],[],Relaxed
txn_007229,cust_002591,1999.85,upi,51,23,18,0.7826,3,False,insufficient_balance,0.47651999999999994,0,reminder,reminder,True,[],[],Relaxed
txn_009191,cust_002775,397.22,netbanking,1042,10,9,0.9,1,False,insufficient_balance,0.58,1,payment_link,payment_link,True,[],[],Relaxed
txn_002361,cust_001061,938.14,card,433,9,5,0.5556,3,False,insufficient_balance,0.35112,1,payment_link,payment_link,True,[],[],Relaxed
txn_001148,cust_001576,1536.01,card,1135,19,15,0.7895,3,False,network_error,0.6478999999999999,0,retry,retry,True,[],[],Relaxed
txn_005666,cust_001245,857.53,netbanking,701,24,20,0.8333,2,False,authentication_failed,0.5866600000000001,1,payment_link,payment_link,True,[],[],Relaxed
txn_008075,cust_002067,2401.86,card,858,24,20,0.8333,2,False,insufficient_balance,0.48666000000000004,1,payment_link,payment_link,True,[],[],Relaxed
txn_004943,cust_000536,658.74,wallet,1281,4,2,0.5,1,False,gateway_error,0.7,1,retry,retry,True,[],[],Relaxed
txn_003663,cust_001147,739.0,card,453,9,8,0.8889,1,False,gateway_error,0.7777799999999999,1,retry,retry,True,[],[],Relaxed
txn_001563,cust_001045,1060.99,wallet,160,14,9,0.6429,2,False,network_error,0.69858,1,retry,retry,True,[],[],Relaxed
txn_004113,cust_002978,2641.75,upi,276,18,13,0.7222,4,False,gateway_error,0.25443999999999994,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_009050,cust_002278,2492.12,card,645,18,13,0.7222,3,False,gateway_error,0.58444,1,retry,retry,True,[],[],Relaxed
txn_009276,cust_002534,2769.72,wallet,690,27,19,0.7037,4,False,expired_card,0.55074,1,payment_link,payment_link,True,[],[],Relaxed
txn_008538,cust_001367,1001.23,wallet,629,4,4,1.0,2,False,bank_decline,0.6,1,retry,retry,True,[],[],Relaxed
txn_000795,cust_003261,2985.84,upi,6,12,9,0.75,2,False,network_error,0.7200000000000001,1,retry,retry,True,[],[],Relaxed
txn_005854,cust_001243,3065.13,wallet,614,16,9,0.5625,3,False,gateway_error,0.5524999999999999,1,retry,retry,True,[],[],Relaxed
txn_007619,cust_000445,1033.05,netbanking,480,1,1,1.0,4,False,network_error,0.31000000000000005,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_001594,cust_000630,2041.9,wallet,907,0,0,0.0,2,True,gateway_error,0.47000000000000003,0,retry,retry,True,[],[],Relaxed
txn_007418,cust_001055,2247.95,wallet,882,10,8,0.8,2,False,gateway_error,0.68,0,retry,retry,True,[],[],Relaxed
txn_005267,cust_002684,13576.59,wallet,125,22,18,0.8182,1,False,authentication_failed,0.61364,0,reminder,reminder,True,[],[],Relaxed
txn_007147,cust_000734,1125.84,upi,401,16,10,0.625,1,False,insufficient_balance,0.605,1,reminder,reminder,True,[],[],Relaxed
txn_000089,cust_001943,5586.22,upi,757,12,9,0.75,4,False,gateway_error,0.26,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_008695,cust_000221,996.35,upi,1107,0,0,0.0,1,True,insufficient_balance,0.43,1,reminder,reminder,True,[],[],Relaxed
txn_009732,cust_000652,782.95,wallet,420,10,8,0.8,4,False,bank_decline,0.27,1,retry,reminder,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_009446,cust_002718,2965.9,card,378,29,21,0.7241,2,False,network_error,0.71482,1,retry,retry,True,[],[],Relaxed
txn_006754,cust_000420,789.64,netbanking,1073,3,2,0.6667,4,False,bank_decline,0.2733399999999999,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_003502,cust_003037,871.01,upi,1452,1,1,1.0,2,False,insufficient_balance,0.6,1,reminder,reminder,True,[],[],Relaxed
txn_002234,cust_002249,730.83,wallet,1028,14,9,0.6429,3,False,gateway_error,0.56858,1,retry,retry,True,[],[],Relaxed
txn_002803,cust_003133,1806.58,wallet,670,22,14,0.6364,4,False,insufficient_balance,0.28728,0,payment_link,payment_link,True,[],[],Relaxed
txn_004424,cust_003030,449.71,upi,1217,25,19,0.76,4,False,gateway_error,0.23200000000000004,1,retry,reminder,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_005663,cust_002655,964.06,netbanking,207,24,16,0.6667,2,False,authentication_failed,0.55334,0,payment_link,payment_link,True,[],[],Relaxed
txn_007170,cust_001979,950.43,wallet,841,1,1,1.0,4,False,gateway_error,0.31000000000000005,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_008337,cust_000666,3425.66,wallet,11,2,2,1.0,2,False,bank_decline,0.6,0,retry,retry,True,[],[],Relaxed
txn_002148,cust_001690,588.18,netbanking,3,28,19,0.6786,2,False,insufficient_balance,0.5357200000000001,1,reminder,reminder,True,[],[],Relaxed
txn_007969,cust_000554,1657.51,wallet,1351,20,17,0.85,1,False,authentication_failed,0.6699999999999999,0,payment_link,payment_link,True,[],[],Relaxed
txn_006551,cust_002973,1816.67,upi,1154,4,2,0.5,1,False,bank_decline,0.5800000000000001,0,retry,retry,True,[],[],Relaxed
txn_007643,cust_000427,673.95,upi,1480,16,12,0.75,4,False,gateway_error,0.26,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_006164,cust_001375,994.35,upi,887,7,7,1.0,4,False,bank_decline,0.33999999999999997,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_001495,cust_001165,477.88,upi,574,25,19,0.76,2,False,bank_decline,0.552,0,retry,retry,True,[],[],Relaxed
txn_007696,cust_002623,866.18,wallet,1320,29,21,0.7241,4,False,gateway_error,0.25482,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_007094,cust_002204,738.48,upi,981,1,1,1.0,3,False,expired_card,0.69,0,payment_link,payment_link,True,[],[],Relaxed
txn_001409,cust_000175,1095.42,wallet,474,28,21,0.75,1,False,gateway_error,0.75,1,retry,retry,True,[],[],Relaxed
txn_006691,cust_000137,571.27,upi,827,22,18,0.8182,4,False,bank_decline,0.30364,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_003401,cust_000274,1739.67,upi,502,17,12,0.7059,2,False,gateway_error,0.66118,1,retry,retry,True,[],[],Relaxed
txn_000109,cust_000853,1495.42,netbanking,1175,19,14,0.7368,2,False,gateway_error,0.6673600000000001,0,retry,retry,True,[],[],Relaxed
txn_005636,cust_001407,2509.13,netbanking,45,22,18,0.8182,3,False,insufficient_balance,0.48363999999999996,1,reminder,reminder,True,[],[],Relaxed
txn_008482,cust_000714,5506.27,netbanking,794,29,23,0.7931,1,False,gateway_error,0.7586200000000001,1,retry,retry,True,[],[],Relaxed
txn_006604,cust_002144,700.48,upi,1440,27,18,0.6667,3,False,expired_card,0.6233399999999999,0,payment_link,payment_link,True,[],[],Relaxed
txn_001091,cust_002936,467.12,upi,174,8,5,0.625,4,False,gateway_error,0.235,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_005560,cust_000565,628.15,upi,666,9,5,0.5556,1,False,gateway_error,0.71112,1,retry,retry,True,[],[],Relaxed
txn_009412,cust_000688,808.78,card,564,22,17,0.7727,2,False,gateway_error,0.67454,1,retry,retry,True,[],[],Relaxed
txn_008143,cust_002860,580.71,upi,816,7,6,0.8571,2,False,bank_decline,0.57142,1,retry,retry,True,[],[],Relaxed
txn_008664,cust_001621,1620.1,upi,442,14,10,0.7143,4,False,network_error,0.25286000000000003,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_006596,cust_002403,816.51,upi,1488,9,8,0.8889,2,False,gateway_error,0.69778,1,retry,retry,True,[],[],Relaxed
txn_000624,cust_001223,1040.07,upi,991,7,6,0.8571,2,False,authentication_failed,0.54142,1,reminder,reminder,True,[],[],Relaxed
txn_006871,cust_001339,614.76,netbanking,951,23,18,0.7826,3,False,expired_card,0.6465199999999999,1,payment_link,payment_link,True,[],[],Relaxed
txn_004814,cust_000034,772.49,card,196,23,18,0.7826,1,False,bank_decline,0.63652,1,retry,retry,True,[],[],Relaxed
txn_006553,cust_000958,3101.4,netbanking,1099,22,18,0.8182,3,False,bank_decline,0.48363999999999996,0,retry,retry,True,[],[],Relaxed
txn_007530,cust_001794,266.39,wallet,529,14,9,0.6429,4,False,bank_decline,0.26857999999999993,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
txn_005796,cust_002722,901.59,card,1200,10,5,0.5,1,False,expired_card,0.75,0,payment_link,payment_link,True,[],[],Relaxed
txn_007437,cust_002520,2371.89,upi,1055,16,11,0.6875,3,False,network_error,0.6275,0,retry,retry,True,[],[],Relaxed
txn_004218,cust_001887,403.35,wallet,569,11,8,0.7273,3,False,network_error,0.6354599999999999,1,retry,retry,True,[],[],Relaxed
txn_005941,cust_001730,643.19,upi,1080,8,8,1.0,1,False,gateway_error,0.8,1,retry,retry,True,[],[],Relaxed
txn_008501,cust_003180,1108.05,card,1024,5,2,0.4,1,False,authentication_failed,0.5800000000000001,1,payment_link,payment_link,True,[],[],Relaxed
txn_006429,cust_001732,1550.38,wallet,768,27,25,0.9259,4,False,network_error,0.26517999999999997,0,retry,reminder,True,[],"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]",Relaxed
