transaction_id,amount,failure_reason,ml_action,ml_probability,preferred_action,recoveryos_action,policy_changed,ml_recovery_probability,recoveryos_recovery_probability,ml_recovered,recoveryos_recovered,impact,policy_reasons
txn_004195,1300.26,network_error,retry,0.6160040625635329,retry,payment_link,True,0.54684,0.24684,0,0,same_outcome,
txn_008001,535.96,gateway_error,retry,0.5098484861179204,retry,payment_link,True,0.51,0.26,1,1,same_outcome,
txn_007378,1548.15,insufficient_balance,reminder,0.5241165187669815,reminder,reminder,False,0.42000000000000004,0.42000000000000004,0,0,no_change,
txn_003435,874.83,expired_card,payment_link,0.267731948706866,payment_link,payment_link,False,0.35999999999999993,0.35999999999999993,0,0,no_change,
txn_005382,480.44,bank_decline,retry,0.5969448126452377,retry,retry,False,0.5230800000000001,0.5230800000000001,1,1,no_change,
txn_000959,2072.2,network_error,retry,0.7084266242729832,retry,payment_link,True,0.6649999999999999,0.365,1,1,same_outcome,
txn_000417,510.06,bank_decline,retry,0.46474233639590645,retry,payment_link,True,0.41334000000000004,0.31333999999999995,0,0,same_outcome,
txn_005742,877.63,network_error,retry,0.7566768672729182,retry,retry,False,0.8115399999999999,0.8115399999999999,0,0,no_change,
txn_006728,921.09,gateway_error,retry,0.7943394061667074,retry,retry,False,0.7692399999999999,0.7692399999999999,1,1,no_change,
txn_004382,612.92,insufficient_balance,reminder,0.5136689461671842,reminder,reminder,False,0.48,0.48,0,0,no_change,
txn_005197,443.51,expired_card,payment_link,0.644139683731561,payment_link,payment_link,False,0.63286,0.63286,0,0,no_change,
txn_001113,2752.26,bank_decline,retry,0.6646737593159195,retry,retry,False,0.63384,0.63384,1,1,no_change,
txn_002689,149.3,bank_decline,retry,0.654722430668694,payment_link,payment_link,True,0.6030800000000001,0.50308,0,0,same_outcome,
txn_006473,390.49,gateway_error,retry,0.5020467474398569,retry,reminder,True,0.5171399999999999,0.23714000000000002,1,1,same_outcome,
txn_008820,1786.68,insufficient_balance,reminder,0.4574379587372389,reminder,reminder,False,0.40364,0.40364,1,1,no_change,
txn_007808,1763.6,insufficient_balance,reminder,0.6145465713382027,reminder,reminder,False,0.6,0.6,0,0,no_change,
txn_003411,3723.39,authentication_failed,reminder,0.6510570322545619,reminder,reminder,False,0.65,0.65,0,0,no_change,
txn_000081,2244.3,gateway_error,retry,0.7853588648341181,retry,retry,False,0.76,0.76,1,1,no_change,
txn_004614,445.6,bank_decline,retry,0.5342395528336914,retry,reminder,True,0.48841999999999997,0.35841999999999996,0,0,same_outcome,
txn_001374,2869.53,network_error,retry,0.5535827874440319,retry,payment_link,True,0.56,0.26,0,0,same_outcome,
txn_001510,205.85,bank_decline,retry,0.5485741900767815,retry,payment_link,True,0.43999999999999995,0.33999999999999997,0,0,same_outcome,
txn_006443,471.24,bank_decline,retry,0.5610119867124436,retry,retry,False,0.53334,0.53334,0,0,no_change,
txn_003071,827.55,bank_decline,retry,0.649056846865463,retry,retry,False,0.61,0.61,1,1,no_change,
txn_003016,449.65,expired_card,payment_link,0.32252213065963353,payment_link,payment_link,False,0.35999999999999993,0.35999999999999993,0,0,no_change,
txn_004823,1531.38,insufficient_balance,retry,0.5761767923354153,retry,retry,False,0.43,0.43,1,1,no_change,
txn_007822,1501.22,network_error,retry,0.6400083084312699,retry,payment_link,True,0.6299999999999999,0.32999999999999996,0,0,same_outcome,
txn_000093,2976.07,gateway_error,retry,0.5156343319160289,retry,payment_link,True,0.49683999999999995,0.24684,0,0,same_outcome,
txn_009421,1742.72,insufficient_balance,payment_link,0.6203372301539587,payment_link,reminder,True,0.48154,0.56154,1,1,same_outcome,
txn_006600,1931.16,insufficient_balance,reminder,0.5803911600863734,reminder,reminder,False,0.56,0.56,1,1,no_change,
txn_004443,609.22,bank_decline,retry,0.4807850344563096,retry,payment_link,True,0.39383999999999997,0.29384,1,1,same_outcome,
txn_007602,3752.95,gateway_error,retry,0.773167309884465,retry,retry,False,0.8,0.8,1,1,no_change,
txn_003835,2747.83,insufficient_balance,retry,0.4619510724919068,retry,reminder,True,0.25286000000000003,0.38286,0,0,same_outcome,
txn_009702,1261.96,insufficient_balance,reminder,0.4309804784624584,reminder,reminder,False,0.39,0.39,1,1,no_change,
txn_004322,1633.88,gateway_error,retry,0.5187197000090783,retry,payment_link,True,0.50444,0.25443999999999994,1,1,same_outcome,
txn_003394,496.94,authentication_failed,reminder,0.6108167102804029,reminder,reminder,False,0.53,0.53,0,0,no_change,
txn_004752,3458.81,expired_card,payment_link,0.6317785400281223,payment_link,payment_link,False,0.6185799999999999,0.6185799999999999,1,1,no_change,
txn_007229,1999.85,insufficient_balance,reminder,0.5080897678219833,reminder,reminder,False,0.47651999999999994,0.47651999999999994,0,0,no_change,
txn_009191,397.22,insufficient_balance,payment_link,0.6273097118248131,payment_link,reminder,True,0.58,0.6599999999999999,1,1,same_outcome,
txn_002361,938.14,insufficient_balance,payment_link,0.4798114190290596,payment_link,reminder,True,0.35112,0.43111999999999995,1,1,same_outcome,
txn_001148,1536.01,network_error,retry,0.721105387919136,retry,payment_link,True,0.6478999999999999,0.3479,0,0,same_outcome,
txn_005666,857.53,authentication_failed,payment_link,0.6460854130333655,payment_link,payment_link,False,0.5866600000000001,0.5866600000000001,1,1,no_change,
txn_008075,2401.86,insufficient_balance,payment_link,0.5923763230435982,payment_link,reminder,True,0.48666000000000004,0.56666,1,1,same_outcome,
txn_004943,658.74,gateway_error,retry,0.6711543565496569,retry,retry,False,0.7,0.7,1,1,no_change,
txn_003663,739.0,gateway_error,retry,0.7932009475009679,retry,retry,False,0.7777799999999999,0.7777799999999999,1,1,no_change,
txn_001563,1060.99,network_error,retry,0.7087252283535147,retry,retry,False,0.69858,0.69858,1,1,no_change,
txn_004113,2641.75,gateway_error,retry,0.5155723635960028,retry,payment_link,True,0.50444,0.25443999999999994,1,1,same_outcome,
txn_009050,2492.12,gateway_error,retry,0.5593455735286263,retry,reminder,True,0.58444,0.30443999999999993,1,1,same_outcome,
txn_009276,2769.72,expired_card,payment_link,0.4895197360015391,payment_link,payment_link,False,0.55074,0.55074,1,1,no_change,
txn_008538,1001.23,bank_decline,retry,0.7001342491965427,retry,retry,False,0.6,0.6,1,1,no_change,
txn_000795,2985.84,network_error,retry,0.6844513235416503,retry,retry,False,0.7200000000000001,0.7200000000000001,1,1,no_change,
txn_005854,3065.13,gateway_error,retry,0.561763746508268,retry,payment_link,True,0.5524999999999999,0.3025,1,0,policy_hurt,
txn_007619,1033.05,network_error,retry,0.6493626855718535,retry,payment_link,True,0.61,0.31000000000000005,1,0,policy_hurt,
txn_001594,2041.9,gateway_error,retry,0.39735069784036,retry,retry,False,0.47000000000000003,0.47000000000000003,0,0,no_change,
txn_007418,2247.95,gateway_error,retry,0.7089456223586662,retry,retry,False,0.68,0.68,0,0,no_change,
txn_005267,13576.59,authentication_failed,reminder,0.6191423180242889,reminder,reminder,False,0.61364,0.61364,0,0,no_change,
txn_007147,1125.84,insufficient_balance,reminder,0.6161332400432273,reminder,reminder,False,0.605,0.605,1,1,no_change,
txn_000089,5586.22,gateway_error,retry,0.5638659606647595,retry,payment_link,True,0.51,0.26,1,1,same_outcome,
txn_008695,996.35,insufficient_balance,reminder,0.3408083103012132,reminder,reminder,False,0.43,0.43,1,1,no_change,
txn_009732,782.95,bank_decline,retry,0.4795146466554884,retry,reminder,True,0.4,0.27,1,1,same_outcome,
txn_009446,2965.9,network_error,retry,0.6707844033811146,retry,retry,False,0.71482,0.71482,1,1,no_change,
txn_006754,789.64,bank_decline,retry,0.49657049279543014,retry,payment_link,True,0.37334,0.2733399999999999,0,0,same_outcome,
txn_003502,871.01,insufficient_balance,reminder,0.599561482556518,reminder,reminder,False,0.6,0.6,1,1,no_change,
txn_002234,730.83,gateway_error,retry,0.600562428741109,retry,payment_link,True,0.56858,0.31858,1,0,policy_hurt,
txn_002803,1806.58,insufficient_balance,payment_link,0.4084557807642074,payment_link,reminder,True,0.28728,0.36728000000000005,0,0,same_outcome,
txn_004424,449.71,gateway_error,retry,0.5345074285191346,retry,reminder,True,0.512,0.23200000000000004,1,1,same_outcome,
txn_005663,964.06,authentication_failed,payment_link,0.6197624885675075,payment_link,payment_link,False,0.55334,0.55334,0,0,no_change,
txn_007170,950.43,gateway_error,retry,0.5471307582661662,retry,payment_link,True,0.56,0.31000000000000005,1,1,same_outcome,
txn_008337,3425.66,bank_decline,retry,0.6429245081499652,retry,retry,False,0.6,0.6,0,0,no_change,
txn_002148,588.18,insufficient_balance,reminder,0.6111316308985068,reminder,reminder,False,0.5357200000000001,0.5357200000000001,1,1,no_change,
txn_007969,1657.51,authentication_failed,payment_link,0.6825251255792324,payment_link,payment_link,False,0.6699999999999999,0.6699999999999999,0,0,no_change,
txn_006551,1816.67,bank_decline,retry,0.6180591421786726,retry,retry,False,0.5800000000000001,0.5800000000000001,0,0,no_change,
txn_007643,673.95,gateway_error,retry,0.5229233082723789,retry,payment_link,True,0.51,0.26,0,0,same_outcome,
txn_006164,994.35,bank_decline,retry,0.5168842308405229,retry,payment_link,True,0.43999999999999995,0.33999999999999997,0,0,same_outcome,
txn_001495,477.88,bank_decline,retry,0.5829287274463565,retry,retry,False,0.552,0.552,0,0,no_change,
txn_007696,866.18,gateway_error,retry,0.5656801663042027,retry,payment_link,True,0.50482,0.25482,0,0,same_outcome,
txn_007094,738.48,expired_card,payment_link,0.5848225557631367,payment_link,payment_link,False,0.69,0.69,0,0,no_change,
txn_001409,1095.42,gateway_error,retry,0.7389131532413006,retry,retry,False,0.75,0.75,1,1,no_change,
txn_006691,571.27,bank_decline,retry,0.4905936581177851,retry,payment_link,True,0.40364,0.30364,0,0,same_outcome,
txn_003401,1739.67,gateway_error,retry,0.6164458461227366,retry,retry,False,0.66118,0.66118,1,1,no_change,
txn_000109,1495.42,gateway_error,retry,0.6284608413780947,retry,retry,False,0.6673600000000001,0.6673600000000001,0,0,no_change,
txn_005636,2509.13,insufficient_balance,reminder,0.4719218184732293,reminder,reminder,False,0.48363999999999996,0.48363999999999996,1,1,no_change,
txn_008482,5506.27,gateway_error,retry,0.695719932434815,retry,retry,False,0.7586200000000001,0.7586200000000001,1,1,no_change,
txn_006604,700.48,expired_card,payment_link,0.6260450651156046,payment_link,payment_link,False,0.6233399999999999,0.6233399999999999,0,0,no_change,
txn_001091,467.12,gateway_error,retry,0.47646513399541895,retry,payment_link,True,0.485,0.235,1,0,policy_hurt,
txn_005560,628.15,gateway_error,retry,0.6899453718411791,retry,retry,False,0.71112,0.71112,1,1,no_change,
txn_009412,808.78,gateway_error,retry,0.6772615138795666,retry,retry,False,0.67454,0.67454,1,1,no_change,
txn_008143,580.71,bank_decline,retry,0.6249492870458843,retry,retry,False,0.57142,0.57142,1,1,no_change,
txn_008664,1620.1,network_error,retry,0.5661146598641704,retry,payment_link,True,0.55286,0.25286000000000003,1,1,same_outcome,
txn_006596,816.51,gateway_error,retry,0.7055702778297294,retry,retry,False,0.69778,0.69778,1,1,no_change,
txn_000624,1040.07,authentication_failed,payment_link,0.6007712434315152,reminder,reminder,True,0.5914200000000001,0.54142,1,1,same_outcome,
txn_006871,614.76,expired_card,payment_link,0.5960684372219226,payment_link,payment_link,False,0.6465199999999999,0.6465199999999999,1,1,no_change,
txn_004814,772.49,bank_decline,retry,0.683580919208278,retry,retry,False,0.63652,0.63652,1,1,no_change,
txn_006553,3101.4,bank_decline,retry,0.5246180908594634,retry,reminder,True,0.48363999999999996,0.35363999999999995,0,0,same_outcome,
txn_007530,266.39,bank_decline,retry,0.4339160880324665,retry,payment_link,True,0.3685799999999999,0.26857999999999993,1,0,policy_hurt,
txn_005796,901.59,expired_card,payment_link,0.7027822867465711,payment_link,payment_link,False,0.75,0.75,0,0,no_change,
txn_007437,2371.89,network_error,retry,0.5864089806682223,retry,payment_link,True,0.6275,0.3275,0,0,same_outcome,
txn_004218,403.35,network_error,retry,0.6263686680677555,retry,payment_link,True,0.6354599999999999,0.33546,1,0,policy_hurt,
txn_005941,643.19,gateway_error,retry,0.773706214358849,retry,retry,False,0.8,0.8,1,1,no_change,
txn_008501,1108.05,authentication_failed,payment_link,0.5763152685981915,payment_link,payment_link,False,0.5800000000000001,0.5800000000000001,1,1,no_change,
txn_006429,1550.38,network_error,retry,0.5771090620332647,retry,payment_link,True,0.59518,0.29518,0,0,same_outcome,
txn_006827,1609.03,authentication_failed,payment_link,0.4801275028188746,payment_link,payment_link,False,0.44000000000000006,0.44000000000000006,0,0,no_change,
txn_004131,1557.42,insufficient_balance,payment_link,0.6152479793330838,payment_link,reminder,True,0.48296,0.56296,0,0,same_outcome,
txn_007802,553.15,bank_decline,retry,0.682780838272906,retry,retry,False,0.64666,0.64666,1,1,no_change,
txn_007754,652.09,bank_decline,retry,0.5597254768041019,retry,payment_link,True,0.495,0.3949999999999999,0,0,same_outcome,
txn_004722,1241.0,network_error,retry,0.5656683208613529,retry,payment_link,True,0.54846,0.24845999999999996,1,0,policy_hurt,
txn_001651,1361.34,bank_decline,retry,0.701493689665579,retry,retry,False,0.63,0.63,0,0,no_change,
txn_004141,571.56,insufficient_balance,reminder,0.6252836159154109,reminder,reminder,False,0.5272800000000001,0.5272800000000001,1,1,no_change,
txn_001618,997.27,authentication_failed,reminder,0.5986897281155444,reminder,reminder,False,0.5700000000000001,0.5700000000000001,0,0,no_change,
txn_002030,1425.95,gateway_error,retry,0.6795269775563039,retry,retry,False,0.67834,0.67834,0,0,no_change,
txn_008518,433.96,bank_decline,reminder,0.35260277202784746,reminder,reminder,False,0.21999999999999997,0.21999999999999997,1,1,no_change,
txn_004576,1320.42,expired_card,payment_link,0.7445719611650196,payment_link,payment_link,False,0.825,0.825,1,1,no_change,
txn_003993,962.9,gateway_error,retry,0.7246799449390305,retry,retry,False,0.68666,0.68666,1,1,no_change,
txn_007377,1144.53,bank_decline,retry,0.6289008430584804,retry,retry,False,0.5818200000000001,0.5818200000000001,0,0,no_change,
txn_006150,2904.66,network_error,retry,0.6263862107337183,retry,payment_link,True,0.58778,0.28778000000000004,1,1,same_outcome,
txn_004909,2390.18,gateway_error,retry,0.7267902289604086,retry,retry,False,0.7777799999999999,0.7777799999999999,0,0,no_change,
txn_005027,641.97,bank_decline,retry,0.5550111824931562,retry,payment_link,True,0.48,0.38,1,1,same_outcome,
txn_008261,1013.93,authentication_failed,payment_link,0.6536517192303933,payment_link,payment_link,False,0.6407400000000001,0.6407400000000001,0,0,no_change,
txn_004732,4887.67,authentication_failed,reminder,0.45186792403704523,reminder,reminder,False,0.33632000000000006,0.33632000000000006,0,0,no_change,
txn_007549,1373.39,insufficient_balance,retry,0.6503045478537014,retry,retry,False,0.52242,0.52242,0,0,no_change,
txn_008135,1114.48,network_error,retry,0.3144084856615878,retry,payment_link,True,0.4399999999999999,0.13999999999999996,0,0,same_outcome,
txn_001607,766.91,bank_decline,retry,0.5919171127923477,retry,retry,False,0.57242,0.57242,0,0,no_change,
txn_004774,466.57,expired_card,payment_link,0.7050685622016579,payment_link,payment_link,False,0.75,0.75,0,0,no_change,
txn_008110,360.61,gateway_error,retry,0.7134959899733246,retry,retry,False,0.7200000000000001,0.7200000000000001,1,1,no_change,
txn_006952,2492.84,insufficient_balance,reminder,0.604287509724149,reminder,reminder,False,0.57142,0.57142,0,0,no_change,
txn_006005,3029.75,bank_decline,retry,0.5255120902336556,retry,reminder,True,0.47453999999999996,0.34453999999999996,1,1,same_outcome,
txn_007729,662.97,gateway_error,retry,0.7637907273001658,retry,retry,False,0.8,0.8,1,1,no_change,
txn_003542,1638.72,bank_decline,retry,0.658344857818401,retry,retry,False,0.5866600000000001,0.5866600000000001,1,1,no_change,
txn_000389,1862.28,gateway_error,retry,0.5319551940443953,retry,payment_link,True,0.5349999999999999,0.28500000000000003,0,0,same_outcome,
txn_001795,463.08,network_error,retry,0.7664752075460897,retry,retry,False,0.85,0.85,1,1,no_change,
txn_008732,1417.18,bank_decline,retry,0.563701323560683,retry,payment_link,True,0.49141999999999997,0.39142,1,0,policy_hurt,
txn_004920,660.37,insufficient_balance,reminder,0.6427429548581803,reminder,reminder,False,0.61334,0.61334,1,1,no_change,
txn_005538,378.9,expired_card,payment_link,0.5747025278391948,payment_link,payment_link,False,0.5700000000000001,0.5700000000000001,0,0,no_change,
txn_003873,869.81,bank_decline,retry,0.530560435760395,retry,reminder,True,0.46665999999999996,0.33665999999999996,0,0,same_outcome,
txn_008869,443.78,network_error,retry,0.5734987322667466,retry,payment_link,True,0.5655600000000001,0.26556,1,0,policy_hurt,
txn_002255,2628.39,insufficient_balance,retry,0.5503200245734946,retry,retry,False,0.4033399999999999,0.4033399999999999,0,0,no_change,
